_time,Position X,Position Y,_value
2024-05-13 00:04:30,0.0016557615379711875,-0.0006798431265755526,503.0
2024-05-13 00:04:40,0.0018353108928586112,-0.0007685751110847914,503.0
2024-05-13 00:04:50,0.001885629769647443,-0.000748103165082235,503.0
2024-05-13 00:05:00,0.013629496212171915,-0.0010881799790982073,503.0
2024-05-13 00:05:10,0.5746331677236256,0.01144523983214926,502.0
2024-05-13 00:05:20,1.2950376195562718,0.023457303783490674,503.0
2024-05-13 00:05:30,1.2276557535754709,-0.30868457508714575,504.0
2024-05-13 00:05:40,1.1205740138701628,-1.1243268083809013,504.0
2024-05-13 00:05:50,0.916831475558971,-1.5442233122045779,504.0
2024-05-13 00:06:00,0.18613962500952053,-1.5334811777501673,503.0
2024-05-13 00:06:10,-0.699461803670152,-1.6314158562254917,501.0
2024-05-13 00:06:20,-1.5377773934883723,-1.7523143006303723,498.5
2024-05-13 00:06:30,-1.7347559001378878,-2.0474332090847955,498.0
2024-05-13 00:06:40,-1.7611538634069082,-2.8142260873633465,497.5
2024-05-13 00:06:50,-1.3556440499777307,-2.8016627533641274,498.0
2024-05-13 00:07:00,-0.5072615071119766,-2.856175059706437,498.5
2024-05-13 00:07:10,0.35694268004510904,-2.917882544056216,498.0
2024-05-13 00:07:20,1.1643859643886065,-2.9877953102375163,498.0
2024-05-13 00:07:30,1.191586729043952,-3.4133598818800484,497.0
2024-05-13 00:07:40,1.2718114277762258,-4.246863833888021,495.5
2024-05-13 00:07:50,0.9325375191897274,-4.321800088547319,495.0
2024-05-13 00:08:00,0.07036807775349534,-4.361077565413255,495.0
2024-05-13 00:08:10,-0.8633272761930684,-4.453034895216534,494.5
2024-05-13 00:08:20,-1.715306174611615,-4.5009967788172105,495.0
2024-05-13 00:08:30,-1.695266426088822,-4.946719776565705,495.0
2024-05-13 00:08:40,-1.6636788538558092,-5.726159134568182,495.0
2024-05-13 00:08:50,-1.2709740869536006,-5.715212467210873,494.5
2024-05-13 00:09:00,-0.4420160480084018,-5.731651822825323,494.0
2024-05-13 00:09:10,0.4020957098310074,-5.7436020782229535,494.0
2024-05-13 00:09:20,0.7810534924403034,-5.640143815672392,494.0
2024-05-13 00:09:30,0.6360133954814144,-5.069884309044609,494.0
2024-05-13 00:09:40,0.7159776442006738,-4.437247679802124,494.0
2024-05-13 00:09:50,0.5945841321094552,-4.570488506825126,495.0
2024-05-13 00:10:00,-0.3286280163874151,-4.654050844961566,495.0
2024-05-13 00:10:10,-1.2826144325691524,-4.7126325661101705,496.0
2024-05-13 00:10:20,-1.7135121619575397,-4.539816448900888,496.0
2024-05-13 00:10:30,-1.7542671302466852,-3.9260494312645497,496.0
2024-05-13 00:10:40,-1.6948459772211226,-3.2995745363268902,497.0
2024-05-13 00:10:50,-1.0487527584170435,-3.3643064383152606,496.5
2024-05-13 00:11:00,-0.08790759034743525,-3.2128859690223317,498.0
2024-05-13 00:11:10,0.821572213559134,-3.1135553289307434,498.0
2024-05-13 00:11:20,1.2077870959327335,-2.8322417714542016,498.0
2024-05-13 00:11:30,1.227921356856823,-2.0230459824204443,498.0
2024-05-13 00:11:40,1.18669255259049,-1.563867018630157,498.0
2024-05-13 00:11:50,0.7301995463665577,-1.633517523100232,498.0
2024-05-13 00:12:00,-0.31882927991125665,-1.7038790184653594,498.0
2024-05-13 00:12:10,-1.3580656255010384,-1.772287851302468,498.0
2024-05-13 00:12:20,-1.767108237427631,-1.6011551749640736,499.0
2024-05-13 00:12:30,-1.7565042948053258,-0.9135595512097195,499.0
2024-05-13 00:12:40,-1.6687699031518646,-0.40599481565466367,500.0
2024-05-13 00:12:50,-0.9925636185341511,-0.4298898157985255,501.0
2024-05-13 00:13:00,-0.07319920710067225,-0.3624237450849579,503.0
2024-05-13 00:13:10,0.8331042930237826,-0.2854860365137331,507.0
2024-05-13 00:13:20,1.3615720383541976,-0.2790122639824242,508.5
2024-05-13 00:13:30,1.2192495837845,-0.7633305127309976,510.0
2024-05-13 00:13:40,1.0820325504785302,-1.416748832320499,511.0
2024-05-13 00:13:50,0.5049129135324386,-1.4347343930381093,510.5
2024-05-13 00:14:00,-0.3738509298071044,-1.5948668456615362,511.0
2024-05-13 00:14:10,-1.248275276273489,-1.6746564120650291,511.0
2024-05-13 00:14:20,-1.5155955016972793,-1.9840895957510236,511.5
2024-05-13 00:14:30,-1.541157286687005,-2.7361143191057935,512.5
2024-05-13 00:14:40,-1.3143988822984243,-2.899146015492602,516.0
2024-05-13 00:14:50,-0.5479792294465006,-2.952139392733574,516.0
2024-05-13 00:15:00,0.34098529228696517,-2.997334650140965,517.0
2024-05-13 00:15:10,1.2138243237851372,-3.0224593472432804,518.0
2024-05-13 00:15:20,1.44848378267007,-3.2960569094801353,518.0
2024-05-13 00:15:30,1.5254156977326065,-3.995827742167063,518.0
2024-05-13 00:15:40,1.3174868352793403,-4.384992580834698,519.0
2024-05-13 00:15:50,0.4697862850751295,-4.487393825708745,517.5
2024-05-13 00:16:00,-0.4155927218587435,-4.620589585485821,517.0
2024-05-13 00:16:10,-1.2934098462413128,-4.776440948830511,517.0
2024-05-13 00:16:20,-1.3142459329584955,-5.1231750564076295,517.0
2024-05-13 00:16:30,-1.3034987114146799,-5.89885483697027,518.0
2024-05-13 00:16:40,-1.029406095412408,-5.934055948520628,519.0
2024-05-13 00:16:50,-0.2615991360920368,-5.9185719370603085,519.0
2024-05-13 00:17:00,0.6257779530293353,-5.920940096791203,519.0
2024-05-13 00:17:10,1.5957298059401326,-5.8736344380986125,520.0
2024-05-13 00:17:20,1.822819235567218,-5.333269235785746,520.0
2024-05-13 00:17:30,1.6295274848914028,-4.572031494840306,520.0
2024-05-13 00:17:40,1.1070114579694024,-4.495098129503135,520.0
2024-05-13 00:17:50,0.2198348712327065,-4.41080082928303,520.0
2024-05-13 00:18:00,-0.6693562717742503,-4.33201566956739,520.0
2024-05-13 00:18:10,-0.7974148350912291,-4.57813537991918,520.0
2024-05-13 00:18:20,-1.2239982516874457,-4.727614564508035,520.5
2024-05-13 00:18:30,-1.371863239645958,-4.632025279760361,521.0
2024-05-13 00:18:40,-1.355361224475031,-4.048805527433843,522.0
2024-05-13 00:18:50,-1.377587293861504,-3.355894873315529,522.0
2024-05-13 00:19:00,-0.5972216923694953,-3.2596034358543564,522.0
2024-05-13 00:19:10,0.4925582078331692,-3.0407621459951373,522.0
2024-05-13 00:19:20,1.396022212189909,-2.825496031175062,522.0
2024-05-13 00:19:30,1.4135754974428303,-2.31562462204205,522.0
2024-05-13 00:19:40,1.365975415832244,-1.4170785333664047,522.0
2024-05-13 00:19:50,1.0733629093810264,-1.4544522504581165,521.0
2024-05-13 00:20:00,0.2887430876196127,-1.6877277652898472,521.0
2024-05-13 00:20:10,-0.5946235440096023,-1.8629607851192012,520.5
2024-05-13 00:20:20,-1.3745722840603134,-1.902011329727364,521.0
2024-05-13 00:20:30,-1.4066288672492118,-1.5236044529683603,522.0
2024-05-13 00:20:40,-1.5129654036095395,-0.6822090487234557,522.0
2024-05-13 00:20:50,-1.3349057328593623,-0.33874742885878134,523.0
2024-05-13 00:21:00,-0.5568449504213661,-0.3173686441649041,524.5
2024-05-13 00:21:10,0.32688382814987327,-0.23193217211501868,529.5
2024-05-13 00:21:20,1.168085280565665,-0.10200637645985944,532.0
2024-05-13 00:21:30,1.36605157272009,-0.3333096507095763,532.0
2024-05-13 00:21:40,1.3869722772549677,-1.0694849420260717,532.5
2024-05-13 00:21:50,1.1936219182153165,-1.4145201078747793,533.0
2024-05-13 00:22:00,0.47027510145407675,-1.450840031262019,533.0
2024-05-13 00:22:10,-0.4349857225051369,-1.554750326274336,532.0
2024-05-13 00:22:20,-1.3287446723810992,-1.669296159157202,532.0
2024-05-13 00:22:30,-1.6090999698495723,-1.9800541053663145,532.0
2024-05-13 00:22:40,-1.5427791269994906,-2.7828132529913963,532.0
2024-05-13 00:22:50,-1.3064391164851368,-3.172407838993503,533.0
2024-05-13 00:23:00,-0.5243838353073703,-3.0007248329509215,533.5
2024-05-13 00:23:10,0.4414421096433016,-2.882383755429298,533.0
2024-05-13 00:23:20,1.317274595057214,-2.815302013040899,533.0
2024-05-13 00:23:30,1.7400779993825368,-2.9219799202371926,532.0
2024-05-13 00:23:40,1.660879989972987,-3.444603465135235,531.5
2024-05-13 00:23:50,1.6085536872941055,-4.193280178645422,531.0
2024-05-13 00:24:00,1.092590241564711,-4.200137668212295,529.5
2024-05-13 00:24:10,0.15263223173686877,-4.342292115682349,529.0
2024-05-13 00:24:20,-0.7755385836662955,-4.463901410968517,529.0
2024-05-13 00:24:30,-1.2856836988288316,-4.632594002830402,529.0
2024-05-13 00:24:40,-1.1368445327281953,-5.2330059127807615,528.0
2024-05-13 00:24:50,-0.9527086839528237,-5.937808383312245,529.0
2024-05-13 00:25:00,-0.016917497081572107,-5.695005347147307,529.0
2024-05-13 00:25:10,0.8073291839333717,-5.539719688151786,530.5
2024-05-13 00:25:20,1.5867282300291654,-5.4112738528566995,531.0
2024-05-13 00:25:30,2.280374408127314,-5.2241727063454775,532.0
2024-05-13 00:25:40,1.7831489151728177,-4.757964340144981,533.5
2024-05-13 00:25:50,1.6017751930592894,-4.247965330595488,534.0
2024-05-13 00:26:00,1.0508110066633187,-4.469732318946976,535.0
2024-05-13 00:26:10,0.11127256585173029,-4.650729582124486,536.0
2024-05-13 00:26:20,-0.8790283867923044,-4.835222488181402,537.0
2024-05-13 00:26:30,-1.2213759310281456,-4.600946319043337,538.0
2024-05-13 00:26:40,-1.2915509381053085,-3.778765779527713,538.0
2024-05-13 00:26:50,-1.1476990043252273,-3.250520835941347,538.0
2024-05-13 00:27:00,-0.3196979249431807,-3.1523188072057207,538.5
2024-05-13 00:27:10,0.5618988246966772,-2.95706085900356,538.0
2024-05-13 00:27:20,1.4253368113305305,-2.7826758358742927,538.0
2024-05-13 00:27:30,1.5874616784507634,-2.466823215877788,538.0
2024-05-13 00:27:40,1.4715037172176149,-1.6095547902327392,537.0
2024-05-13 00:27:50,1.1984953708942967,-1.3961550651096664,537.0
2024-05-13 00:28:00,0.4406512149956731,-1.5390524618502794,537.5
2024-05-13 00:28:10,-0.4574473995605977,-1.6490856864485874,538.0
2024-05-13 00:28:20,-1.3044704095875688,-1.7637590950748294,539.5
2024-05-13 00:28:30,-1.5076135248767404,-1.4917018964475857,540.5
2024-05-13 00:28:40,-1.6300600874471953,-0.7301520008586302,541.0
2024-05-13 00:28:50,-1.4657942078753798,-0.44885634091908566,541.0
2024-05-13 00:29:00,-0.7653295488389795,-0.3792255023766854,541.5
2024-05-13 00:29:10,0.12443738376694516,-0.17251681002604177,542.0
2024-05-13 00:29:20,1.0099039945224582,0.12268093784331315,543.5
2024-05-13 00:29:30,1.3757047743978863,0.10139845258027799,545.0
2024-05-13 00:29:40,1.315721777498722,-0.5752653689198196,548.0
2024-05-13 00:29:50,1.3327083724090851,-1.3696698044318272,549.0
2024-05-13 00:30:00,0.8350873006731272,-1.440789136171341,550.5
2024-05-13 00:30:10,-0.04774223609383022,-1.5970815206999038,551.0
2024-05-13 00:30:20,-0.9360107839167328,-1.7394168470830578,550.5
2024-05-13 00:30:30,-1.5244933641094038,-1.9728474394567852,550.0
2024-05-13 00:30:40,-1.421506198481836,-2.5948942808463253,550.0
2024-05-13 00:30:50,-1.3140041195885253,-3.115372385109327,550.0
2024-05-13 00:31:00,-0.8493252564519643,-3.121171757221222,549.5
2024-05-13 00:31:10,0.13382255497746248,-2.922978673423442,549.0
2024-05-13 00:31:20,1.0164025038121693,-2.8408441669251547,549.5
2024-05-13 00:31:30,1.7205426547454559,-2.852063501161477,549.5
2024-05-13 00:31:40,1.6642120587627793,-3.290804452252976,550.0
2024-05-13 00:31:50,1.6992500819864715,-4.0835337360323045,549.0
2024-05-13 00:32:00,1.288981202788248,-4.232214810853014,549.0
2024-05-13 00:32:10,0.4067615120068772,-4.4553729627599665,549.0
2024-05-13 00:32:20,-0.5113086606625626,-4.661514633341242,549.0
2024-05-13 00:32:30,-1.0995125779505077,-4.926237417303997,549.0
2024-05-13 00:32:40,-0.8787185367095913,-5.53062030807541,549.0
2024-05-13 00:32:50,-0.379423120672882,-5.82486196145662,548.5
2024-05-13 00:33:00,0.4296716904885444,-5.517610862411339,548.0
2024-05-13 00:33:10,1.2733845113214095,-5.323870681342027,549.0
2024-05-13 00:33:20,2.033236402616764,-5.347373192531423,549.0
2024-05-13 00:33:30,2.0267958393794503,-5.130149833186117,549.0
2024-05-13 00:33:40,1.813952327851249,-4.3978696218759525,548.5
2024-05-13 00:33:50,1.5829331095286916,-4.303503477411735,548.0
2024-05-13 00:34:00,1.112022714048624,-4.432552782297134,548.5
2024-05-13 00:34:10,0.17020998076639157,-4.587269976048288,549.0
2024-05-13 00:34:20,-0.7808969667902937,-4.70689529031366,549.0
2024-05-13 00:34:30,-1.1387897552735355,-4.467724632307228,549.0
2024-05-13 00:34:40,-1.1662044097860176,-3.634826416591085,548.5
2024-05-13 00:34:50,-1.0204484848555677,-3.228250344435055,548.0
2024-05-13 00:35:00,-0.4430954006006257,-3.2499138285433395,548.5
2024-05-13 00:35:10,0.4496388981700904,-3.143045936654476,549.0
2024-05-13 00:35:20,1.3228475989044846,-2.9403245963372506,549.0
2024-05-13 00:35:30,1.7081847822492708,-2.6665969709625092,549.0
2024-05-13 00:35:40,1.560176993107105,-2.1302810240458774,550.0
2024-05-13 00:35:50,1.4088263472739564,-1.3628057731808518,550.0
2024-05-13 00:36:00,1.0664098627865315,-1.5110481095314026,550.0
2024-05-13 00:36:10,0.24115323380479367,-1.7547128840073545,550.0
2024-05-13 00:36:20,-0.626341595063488,-2.0018688596770198,550.0
2024-05-13 00:36:30,-1.1188488804220134,-1.9452720488143675,551.0
2024-05-13 00:36:40,-1.4546716335293772,-1.308970344054711,552.0
2024-05-13 00:36:50,-1.599302682505181,-0.45605358430488624,552.0
2024-05-13 00:37:00,-1.348553821697578,-0.26358912471350615,553.5
2024-05-13 00:37:10,-0.6003979693702562,-0.19911490515889765,554.5
2024-05-13 00:37:20,0.25837201703397733,-0.09455658523277065,555.0
2024-05-13 00:37:30,1.1509870523315973,-0.009698334133971512,557.0
2024-05-13 00:37:40,1.5110425821158926,-0.20668848725391334,559.0
2024-05-13 00:37:50,1.470588982641697,-0.9939622228741646,559.0
2024-05-13 00:38:00,1.3041619566747717,-1.4240482394259077,560.0
2024-05-13 00:38:10,0.5660825508211426,-1.5441504354452966,560.0
2024-05-13 00:38:20,-0.32247795739811014,-1.7791754578588004,560.0
2024-05-13 00:38:30,-1.1115333764340238,-1.9481990581888373,559.0
2024-05-13 00:38:40,-1.4877450239997594,-1.9580360112997275,560.5
2024-05-13 00:38:50,-1.5842552499871858,-2.610520943789415,561.0
2024-05-13 00:39:00,-1.2792203110736888,-2.917679225360309,561.0
2024-05-13 00:39:10,-0.3740847817718934,-2.933236846814046,561.0
2024-05-13 00:39:20,0.5854969771885609,-2.9162730453722925,561.0
2024-05-13 00:39:30,1.4405675713030592,-2.9080923606847775,561.0
2024-05-13 00:39:40,1.5595643198508122,-3.241311726586911,561.0
2024-05-13 00:39:50,1.572340124672824,-4.045979083715738,560.0
2024-05-13 00:40:00,1.1937272662805734,-4.222713714733459,559.0
2024-05-13 00:40:10,0.2898885786099497,-4.25547041235711,558.0
2024-05-13 00:40:20,-0.6195912351887786,-4.438224345266461,556.0
2024-05-13 00:40:30,-1.3642568947378555,-4.700442828271622,555.0
2024-05-13 00:40:40,-1.3003978800355342,-5.434954299783348,555.0
2024-05-13 00:40:50,-1.1396283493882202,-5.927721588008375,555.5
2024-05-13 00:41:00,-0.503656442939428,-5.775645976320074,557.0
2024-05-13 00:41:10,0.3575956711415294,-5.646856014232588,558.5
2024-05-13 00:41:20,1.3686073640773797,-5.5113958985968745,559.0
2024-05-13 00:41:30,1.9409958426085603,-5.171484962330844,560.0
2024-05-13 00:41:40,1.7262693979908312,-4.367049532571156,560.0
2024-05-13 00:41:50,1.2496077787351083,-4.287510786447917,561.5
2024-05-13 00:42:00,0.34623536196553445,-4.425768028540784,563.0
2024-05-13 00:42:10,-0.5880482524678067,-4.511132815501073,563.0
2024-05-13 00:42:20,-1.1819477506789817,-4.402827184123686,563.5
2024-05-13 00:42:30,-1.1860027316224624,-3.6275439592729133,564.0
2024-05-13 00:42:40,-1.0478518211144559,-3.180752432864645,564.0
2024-05-13 00:42:50,-0.3315415985471446,-3.0855123622861798,563.5
2024-05-13 00:43:00,0.5528396410489441,-2.8805993272547137,563.0
2024-05-13 00:43:10,1.428319053082924,-2.673698814985679,563.0
2024-05-13 00:43:20,1.614276799218186,-2.3188697307809942,563.0
2024-05-13 00:43:30,1.5331352421181474,-1.5498399861709389,562.0
2024-05-13 00:43:40,1.2282540037187724,-1.445483985047793,561.5
2024-05-13 00:43:50,0.4935568047763704,-1.614699580512204,560.0
2024-05-13 00:44:00,-0.39869915596682404,-1.7690868721190227,560.0
2024-05-13 00:44:10,-1.2776837479901146,-1.942857055454044,560.0
2024-05-13 00:44:20,-1.61254210591615,-1.7654739221534634,560.0
2024-05-13 00:44:30,-1.6522820412365715,-1.0213528833592447,560.0
2024-05-13 00:44:40,-1.6819738125681278,-0.30700030573947945,561.0
2024-05-13 00:44:50,-1.1574950929169174,-0.2534132350634385,561.0
2024-05-13 00:45:00,-0.26523744736586086,-0.12461478196883305,563.0
2024-05-13 00:45:10,0.616834408023817,0.03138850080964107,564.5
2024-05-13 00:45:20,1.338284276939415,0.09422567276678263,566.0
2024-05-13 00:45:30,1.260378518616818,-0.42792515589268393,567.0
2024-05-13 00:45:40,1.1892951605976492,-1.2633298126117758,569.0
2024-05-13 00:45:50,0.8199446920561826,-1.4111173108018025,570.5
2024-05-13 00:46:00,-0.02480394227982963,-1.592827672640004,571.0
2024-05-13 00:46:10,-0.6820654353974047,-1.719333846808313,572.0
2024-05-13 00:46:20,-0.9010943464152721,-1.7253116396789512,573.0
2024-05-13 00:46:30,-0.7382607395648957,-2.2639607370495796,572.0
2024-05-13 00:46:40,-0.4420853999772466,-2.5953811184206703,572.0
2024-05-13 00:46:50,0.35121460831103274,-2.5060935916613096,571.5
2024-05-13 00:47:00,1.0996098500788212,-2.7707040956020355,569.5
2024-05-13 00:47:10,1.9455056092895975,-2.652067501780856,568.0
2024-05-13 00:47:20,2.1390521737759958,-2.8733678376507426,568.0
2024-05-13 00:47:30,2.4468987367342807,-3.538931534611147,567.0
2024-05-13 00:47:40,2.2293351610939585,-3.8383468271257404,567.0
2024-05-13 00:47:50,1.3921801711613662,-4.070053434324049,566.5
2024-05-13 00:48:00,0.45908029328276173,-4.402346760872377,566.0
2024-05-13 00:48:10,-0.4024711373323397,-4.725508421689242,566.0
2024-05-13 00:48:20,-0.41666598044908965,-5.174580923812122,566.0
2024-05-13 00:48:30,-0.13553446080881373,-5.909858157496175,565.0
2024-05-13 00:48:40,0.2730600768017276,-5.780689098737337,565.0
2024-05-13 00:48:50,1.0983194373137015,-5.562020493845045,564.5
2024-05-13 00:49:00,1.923257783720069,-5.332297208255395,564.0
2024-05-13 00:49:10,2.559069299626207,-5.076185362372465,563.0
2024-05-13 00:49:20,2.2825177560424423,-4.556438277130203,563.0
2024-05-13 00:49:30,1.9211696628574375,-4.076546745734649,561.5
2024-05-13 00:49:40,1.2292583593445454,-4.3514919854357155,561.0
2024-05-13 00:49:50,0.3462677140202881,-4.6305890960062674,559.0
2024-05-13 00:50:00,-0.45955144233223666,-4.844467177927255,557.0
2024-05-13 00:50:10,-0.764093974181959,-4.3671867694702,556.0
2024-05-13 00:50:20,-0.9433245628308027,-3.772064324058199,555.5
2024-05-13 00:50:30,-0.3385967608097267,-3.678895559874144,553.0
2024-05-13 00:50:40,0.5666887479814681,-3.3833794713139653,552.0
2024-05-13 00:50:50,1.3626033931850907,-3.0592417355522095,552.0
2024-05-13 00:51:00,1.6467991060800142,-2.725040649031256,551.0
2024-05-13 00:51:10,1.2689667631675292,-2.0647003510454156,551.0
2024-05-13 00:51:20,0.9302315392846261,-1.4821612043395107,550.5
2024-05-13 00:51:30,0.43572724024337794,-1.8208085744677183,550.0
2024-05-13 00:51:40,-0.3667967473382644,-2.2322098505634274, 549.0
2024-05-13 00:51:50,-1.1815680163895679,-2.647637012487423,548.6666667
2024-05-13 00:52:00,-1.6270711418370496,-2.667629012155317,547.5
2024-05-13 00:52:10,-1.852873911435393,-1.9977043772888756,547.0
2024-05-13 00:52:20,-2.016878057826866,-1.3887993108044874,547.0
2024-05-13 00:52:30,-1.268477789990402,-0.9591051356842668,547.0
2024-05-13 00:52:40,0.07381999579064838,-0.1054163603089767,547.0
2024-05-13 00:52:50,0.7839980381068273,0.33984064657484464,547.0
2024-05-13 00:53:00,1.3220135673530575,0.460983797036547,547.0
2024-05-13 00:53:10,1.419337729533114,-0.18379009502189286,547.0
2024-05-13 00:53:20,1.565477169554928,-0.951971689651514,547.5
2024-05-13 00:53:30,1.1406198546814559,-1.1198766504100819,549.5
2024-05-13 00:53:40,0.35438442301011835,-1.555585777669921,550.0
2024-05-13 00:53:50,-0.45534599458741926,-1.945795980616174,551.5
2024-05-13 00:54:00,-0.9649775760676422,-2.3576303035781927,552.0
2024-05-13 00:54:10,-0.6919986480081902,-3.060533800575828,552.0
2024-05-13 00:54:20,-0.29821299589735367,-3.1609369243656125,551.5
2024-05-13 00:54:30,0.516887988784674,-2.8249775231813534,551.0
2024-05-13 00:54:40,1.3943669063448907,-2.5179854691028596,550.5
2024-05-13 00:54:50,2.217660299164499,-2.2738586506528224,550.0
2024-05-13 00:55:00,2.488333469999577,-2.6111910399310814,549.5
2024-05-13 00:55:10,2.8571556506749385,-3.360028844319269,548.5
2024-05-13 00:55:20,2.612645604806338,-3.665907659845983,548.0
2024-05-13 00:55:30,1.8040851778255071,-4.026253095187041,547.0
2024-05-13 00:55:40,0.8725351202278281,-4.520474069202366,546.0
2024-05-13 00:55:50,0.1631764424425761,-4.9406141233944645,545.0
2024-05-13 00:56:00,0.3629103121436467,-5.4697674282096935,544.5
2024-05-13 00:56:10,0.6687498373178998,-6.027552392215987,543.0
2024-05-13 00:56:20,1.1733301492947963,-5.743829580802707,542.0
2024-05-13 00:56:30,1.9667410211668488,-5.364433414788776,541.5
2024-05-13 00:56:40,2.750291792057462,-5.008865651299985,540.5
2024-05-13 00:56:50,3.2686385928031676,-4.650948698630553,538.0
2024-05-13 00:57:00,2.7653631674051287,-4.105652805924415,538.0
2024-05-13 00:57:10,2.32832748038599,-3.7896434710759936,537.5
2024-05-13 00:57:20,1.6714846796114202,-4.214231488458371,536.0
2024-05-13 00:57:30,0.9024124702136359,-4.537845993089771,534.5
2024-05-13 00:57:40,0.18177003054502472,-4.910761232481319,533.5
2024-05-13 00:57:50,0.0032390939578231166,-4.661985196828843,533.0
2024-05-13 00:58:00,-0.039020512695933825,-4.260469946310149,533.0
2024-05-13 00:58:10,0.04221691902452191,-4.197629690646649,533.0
2024-05-13 00:58:20,0.7150615858083762,-4.042128221077959,533.0
2024-05-13 00:58:30,1.4162081087224792,-3.3503357710626442,533.0
2024-05-13 00:58:40,1.9849834630647338,-2.2612611829755775,533.0
2024-05-13 00:58:50,2.0709428020031098,-1.8661249118995475,534.0
2024-05-13 00:59:00,1.8250452014340692,-1.1427493787955665,534.0
2024-05-13 00:59:10,1.4466083680144775,-1.1417713136033052,534.0
2024-05-13 00:59:20,0.679030879928046,-1.5505568171481052,533.0
2024-05-13 00:59:30,-0.14434594844962045,-1.9545565551982487,533.0
2024-05-13 00:59:40,-0.851306949547666,-2.213295172498891,533.5
2024-05-13 00:59:50,-1.0529805144730398,-1.6567878079868725,534.0
2024-05-13 01:00:00,-1.4187178230740232,-0.8594146193240195,535.0
